id,class,artists,name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,time_signature
1z6WtY7X4HQJvzxC4UgkSf,non-hit,Beyonce,Love On Top,0.0849,0.652,267413,0.748,0.0,0.604,-5.242,0.0887,94.1,0.652,1,0,4
0BCy325UZyR9z0t0uxwn2N,hit,Florida Georgia Line,H.O.L.Y.,0.401,0.523,194187,0.666,0.0,0.0728,-4.081,0.0327,78.077,0.564,0,7,4
7iNIg7XDEaYECfWD5dJ9Va,non-hit,Justin Bieber + BloodPop,Friends,0.00402,0.743,189467,0.733,0.0,0.304,-5.337,0.0375,104.977,0.622,1,8,4
01BlGnXpLuC0BjgUxVYZFb,non-hit,Justin Bieber,Never Let You Go,0.00136,0.662,264400,0.811,1.23e-06,0.251,-4.852,0.0357,103.153,0.674,1,0,4
5MWx5bkuRauFJenpG1w5wt,non-hit,Far*East Movement Featuring Justin Bieber,Live My Life,0.00289,0.683,237107,0.804,0.0,0.0949,-6.592,0.0849,128.006,0.522,0,9,4
2aSC2xhRxOLiiZZVjhbylH,hit,Drake Featuring Majid Jordan,"Hold On, We're Going Home",0.00415,0.776,227880,0.413,2.68e-05,0.0724,-7.438,0.0952,100.003,0.287,0,6,4
5k38wzpLb15YgncyWdTZE4,hit,G-Eazy & Halsey,Him & I,0.0534,0.589,268867,0.731,0.0,0.308,-6.343,0.0868,87.908,0.191,1,2,4
2qcG0nZ6S3zZV0UrkY5nFo,non-hit,Cardi B Featuring Migos,Drip,0.0511,0.968,262308,0.589,0.0,0.0731,-7.808,0.255,129.993,0.268,1,11,4
6XkuklKiHYVTlVvWlTgQYP,non-hit,Kid Cudi Featuring Kanye West,Erase Me,0.063,0.688,192253,0.631,0.0,0.108,-5.612,0.13,186.066,0.854,1,9,4
0VZs2OQq4axr8GFRdC9nyD,non-hit,Eminem Featuring Sia,Guts Over Fear,0.328,0.655,300387,0.859,0.0,0.248,-4.277,0.221,140.049,0.525,0,10,4
4nS1sut0R2mgmFitKIShVe,hit,Ellie Goulding,On My Mind,0.258,0.702,213445,0.705,5.93e-06,0.0879,-6.666,0.0543,154.911,0.743,1,0,4
1MksGqIztTT6M9R1ErKVs8,non-hit,Big Sean Featuring Eminem,No Favors,0.629,0.482,325840,0.781,2.87e-06,0.413,-5.334,0.412,57.967,0.336,1,11,5
3WL6Ir05DLu10j7sSMkqQy,non-hit,Christina Aguilera,Not Myself Tonight,0.00137,0.757,186493,0.812,0.018,0.563,-5.178,0.0395,120.015,0.542,1,7,4
42loEE51UDcecom9K8K4ei,non-hit,Colbie Caillat,I Do,0.22,0.656,173360,0.877,0.0,0.0785,-5.656,0.0329,144.871,0.958,1,9,4
3MWlVSkoLS1e66nlZ2tuWJ,non-hit,J. Cole,For Whom The Bell Tolls,0.536,0.595,127880,0.416,0.0,0.293,-10.957,0.0366,74.556,0.185,0,10,4
2XTquzYQAdT1Hk78bOUwsv,non-hit,Eminem,Greatest,0.0441,0.809,226938,0.737,0.0,0.341,-5.186,0.108,80.025,0.367,1,1,4
4rHZZAmHpZrA3iH5zx8frV,hit,Justin Timberlake,Mirrors,0.234,0.574,484147,0.512,0.0,0.0946,-6.664,0.0503,76.899,0.512,0,5,4
23khhseCLQqVMCIT1WMAns,non-hit,Coldplay,Magic,0.0262,0.738,285014,0.483,0.616,0.106,-8.915,0.0403,93.458,0.355,0,6,4
14hJ5tc1VCFMWhVn9axRTC,non-hit,Shawn Mendes,Life Of The Party,0.0663,0.667,214533,0.614,0.0,0.111,-4.995,0.0314,113.979,0.161,1,10,4
6s74UWM63X9K3koAfU9KUl,non-hit,5 Seconds Of Summer,Everything I Didn't Say,0.0163,0.373,180421,0.911,0.0,0.277,-4.681,0.0876,174.895,0.416,1,9,4
0Mfbc7b4veAMEiWOffph5q,non-hit,Jordan Smith,Mary Did You Know,0.787,0.522,199760,0.41,0.0,0.124,-4.998,0.026,103.102,0.459,0,6,4
1vvNmPOiUuyCbgWmtc6yfm,non-hit,Calvin Harris,My Way,0.0935,0.819,219160,0.913,3.72e-05,0.161,-3.059,0.0427,119.989,0.536,0,4,4
343YBumqHu19cGoGARUTsd,hit,Drake,Fake Love,0.105,0.928,210937,0.481,0.0,0.176,-9.35,0.287,134.007,0.613,0,9,4
44KKhCyI0BGS6LvVyDqJtH,non-hit,Lil Pump,Esskeetit,0.0229,0.934,181714,0.505,0.0,0.0867,-7.648,0.168,139.93,0.691,1,11,4
28FGV3ORH14MYORd7s5dlU,non-hit,Eminem Featuring Royce Da 5'9,Not Alike,0.0692,0.904,288087,0.756,0.0,0.339,-3.746,0.32,140.005,0.342,1,10,4
39LmTF9RgyakzSYX8txrow,non-hit,Ariana Grande,Imagine,0.378,0.729,212267,0.475,0.0,0.12,-4.985,0.0364,62.52,0.371,1,8,3
5j6ODxGVhAWeCS49bBKuxz,non-hit,Eminem Featuring Dr. Dre,Old Time's Sake,0.0606,0.775,278160,0.829,0.0,0.33,-1.933,0.304,176.047,0.836,1,1,4
7hR5toSPEgwFZ78jfHdANM,non-hit,John Mayer,Half Of My Heart,0.435,0.681,250373,0.593,0.000117,0.106,-9.327,0.0251,115.058,0.731,1,5,4
4nTjkWK590oBDcnIxTr1mI,non-hit,Justin Bieber,Favorite Girl,0.0472,0.581,256800,0.681,0.0,0.104,-4.469,0.0435,176.034,0.634,1,7,4
1DqdF42leyFIzqNDv9CjId,hit,Taio Cruz,Dynamite,0.00332,0.754,203867,0.804,0.0,0.0329,-3.177,0.0853,119.968,0.818,1,4,4
4ngypPwfcqpHBxQjJIOgvr,non-hit,PSY Featuring Snoop Dogg,Hangover,0.00681,0.698,236773,0.813,3.03e-05,0.103,-5.171,0.0395,150.002,0.355,1,1,4
4z8sz6E4YyFuEkv5o7IJni,non-hit,Pentatonix,"Mary, Did You Know?",0.302,0.497,203373,0.312,0.0,0.0968,-9.088,0.0269,105.036,0.177,0,11,4
5274I4mUMnYczyeXkGDWZN,non-hit,Future & Juice WRLD,Fine China,0.0484,0.656,141587,0.542,0.0,0.126,-7.358,0.323,166.111,0.551,1,7,4
3kfgJql90tzgoxByioAMXR,non-hit,Taylor Swift,Innocent,0.186,0.552,302253,0.608,0.0,0.125,-5.29,0.0259,134.05,0.17,0,1,4
2GoOioZVtOF1iMYfnzkreg,non-hit,50 Cent Featuring Eminem & Adam Levine,My Life,0.045,0.646,239907,0.932,2.85e-06,0.276,-4.178,0.276,176.111,0.518,1,1,4
0RUGuh2uSNFJpGMSsD1F5C,hit,Bruno Mars,It Will Rain,0.337,0.576,257720,0.835,0.0,0.082,-6.826,0.0486,150.017,0.476,1,2,4
4Ulq0gMDyMQuwKbM2ocx9x,non-hit,5 Seconds Of Summer,Kiss Me Kiss Me,0.000357,0.476,204620,0.941,0.0,0.0957,-4.756,0.0955,150.049,0.346,1,0,4
7Ed6BkggCS2KaKY5YlINaF,non-hit,BTS Featuring Desiigner,MIC Drop,0.0157,0.613,238726,0.842,0.0,0.23,-4.332,0.219,169.917,0.645,0,10,4
0yhxBvedRdGxsPZHJNI4VA,non-hit,Kanye West,I Thought About Killing You,0.867,0.752,274187,0.396,0.0,0.0486,-7.932,0.411,116.016,0.417,1,2,4
78QR3Wp35dqAhFEc2qAGjE,non-hit,Lil Baby & Gunna,Drip Too Hard,0.0852,0.897,145543,0.662,0.0,0.534,-6.903,0.292,112.511,0.389,0,1,4
2oENJa1T33GJ0w8dC167G4,hit,Sean Kingston,Fire Burning,0.0192,0.839,239987,0.804,0.0,0.331,-2.513,0.0329,122.973,0.888,1,1,4
0FXfAepEmqVCMnvOpb8Hoj,non-hit,Eminem Featuring Dr. Dre,Hell Breaks Loose,0.129,0.57,244160,0.883,0.0,0.0949,-3.099,0.219,78.887,0.911,0,10,4
0na8x6EOqjHsGABdB90TIC,non-hit,Justin Bieber,Hold Tight,0.287,0.456,254213,0.608,0.0,0.101,-5.815,0.328,58.875,0.491,0,10,4
6UjfByV1lDLW0SOVQA4NAi,non-hit,Drake,Gyalchester,0.0317,0.877,189230,0.391,0.000502,0.0945,-8.196,0.063,131.018,0.122,1,1,4
5PEleSkK4p4E1sx3x7cOLt,non-hit,The Lonely Island Featuring Akon,I Just Had Sex,0.0193,0.615,166560,0.813,0.0,0.196,-4.318,0.143,167.991,0.799,1,6,4
0wIXZ4dPhQn1GYQBSC1Pkh,non-hit,Jordan Smith,Great Is Thy Faithfulness,0.921,0.282,214147,0.363,0.000208,0.191,-6.351,0.0324,82.411,0.306,1,7,3
77IAeEz8LEchPN8UNjaTJ2,non-hit,J. Cole,Foldin Clothes,0.234,0.698,316920,0.487,0.00086,0.0724,-9.887,0.312,161.943,0.614,0,7,4
3DnZfpfe8wLeJgzc00gKeW,non-hit,Meek Mill Featuring Cardi B,On Me,0.0482,0.864,225008,0.666,0.0,0.134,-5.525,0.234,132.12,0.538,1,1,4
7m9OqQk4RVRkw9JJdeAw96,non-hit,XXXTentacion,Jocelyn Flores,0.469,0.872,119133,0.391,4.13e-06,0.297,-9.144,0.242,134.021,0.437,0,0,4
6OaVWaGfhXn70ZJfdVcabn,non-hit,Travis Scott,No Bystanders,0.0204,0.731,218284,0.811,0.0,0.411,-3.225,0.0712,147.045,0.426,1,1,4
2c5Isyd07hWsl7AQia2Dig,non-hit,Bad Meets Evil,Fast Lane,0.0388,0.615,249560,0.871,0.0,0.246,-3.804,0.281,119.149,0.338,1,1,5
4c2xt1trwYZpMqPWY35Xi9,non-hit,Drake,Jaded,0.037,0.766,262453,0.271,0.0,0.175,-5.697,0.0412,116.02,0.0371,1,0,4
4LkhaqJ37e6pb1k8fB9VZI,non-hit,Lil Wayne,Hot Revolver,0.0302,0.669,191853,0.617,4.28e-05,0.0806,-4.287,0.0418,129.066,0.25,0,9,4
5NFYuqu8V6QXc6mzcLImd6,non-hit,Drake,Hype,0.0255,0.787,209413,0.635,0.0,0.356,-8.282,0.153,130.014,0.238,0,4,4
7yzSijmAyOMBcHrK6Tfsoe,non-hit,Diddy - Dirty Money Featuring T.I.,Hello Good Morning,0.0597,0.616,268747,0.954,0.0,0.669,-2.494,0.239,103.915,0.571,1,2,4
4BycRneKmOs6MhYG9THsuX,hit,Drake,Find Your Love,0.0211,0.627,208947,0.614,0.0,0.0286,-6.006,0.17,96.038,0.758,0,6,4
3w3y8KPTfNeOKPiqUTakBh,hit,Bruno Mars,Locked Out Of Heaven,0.049,0.726,233478,0.698,0.0,0.309,-4.165,0.0431,143.994,0.867,1,5,4
5XwIdRXvHTtxH5BmBOSCCM,non-hit,5 Seconds Of Summer,Good Girls,0.0152,0.528,206424,0.911,0.0,0.121,-5.203,0.0792,141.064,0.576,1,4,4
5puU24G3lHVsUXPAWW2ZpV,non-hit,Ed Sheeran,Make It Rain,0.791,0.618,404480,0.239,0.0,0.1,-8.371,0.0274,96.846,0.327,0,8,3
6CkqeHWNY9gEjqQqcEnFF0,non-hit,Craig Wayne Boyd,My Baby's Got A Smile On Her Face,0.0492,0.421,197213,0.808,4.17e-05,0.254,-3.586,0.0385,165.945,0.714,1,5,4
19a3JfW8BQwqHWUMbcqSx8,non-hit,Kanye West,Famous,0.0711,0.465,196040,0.735,0.0,0.0975,-3.715,0.117,173.935,0.409,1,6,4
3osQ5lSSqZb8HWRozdbVPw,non-hit,Fergie,M.I.L.F. $,0.00538,0.773,162365,0.706,0.0148,0.0208,-5.709,0.0999,160.912,0.693,1,0,4
1XRgIKC5TPwo7nWGyKqgG0,hit,Gucci Mane Featuring Migos,I Get The Bag,0.0232,0.89,233087,0.633,0.000343,0.0993,-5.475,0.168,139.948,0.425,1,11,4
0Ft6hwGWdCdujdK6TOfBV7,non-hit,Young Jeezy Featuring Plies,Lose My Mind,0.0632,0.705,241947,0.75,0.0,0.146,-4.558,0.0522,77.817,0.392,1,1,4
7aBxcRw77817BrkdPChAGY,non-hit,Beyonce Featuring Kendrick Lamar,Freedom,0.0376,0.437,289760,0.803,0.0,0.683,-6.412,0.305,84.378,0.406,1,2,4
2LTlO3NuNVN70lp2ZbVswF,non-hit,Kendrick Lamar,Feel.,0.137,0.746,214827,0.798,0.0,0.139,-8.382,0.349,109.968,0.553,1,0,4
3Vo4wInECJQuz9BIBMOu8i,hit,Bruno Mars & Cardi B,Finesse,0.0185,0.704,217289,0.859,0.0,0.0215,-4.877,0.0996,105.115,0.926,0,5,4
0JP9xo3adEtGSdUEISiszL,hit,XXXTENTACION,Moonlight,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0.0804,128.009,0.711,0,9,4
1cKHdTo9u0ZymJdPGSh6nq,non-hit,The Weeknd Featuring Gesaffelstein,I Was Never There,0.142,0.323,241067,0.737,0.000162,0.163,-4.008,0.0338,113.26,0.155,1,10,4
04BSvYghzdxjSJNpee36er,non-hit,Paramore,Monster,2.87e-05,0.413,200147,0.969,0.000753,0.371,-2.599,0.119,164.999,0.374,0,4,4
0wbnC9AUenxp613TYaJsGK,non-hit,Migos,Narcos,0.0142,0.936,255379,0.585,0.0,0.132,-6.914,0.125,124.991,0.242,1,0,4
35KV2Nuib6jPMVN00O8iba,non-hit,Kanye West,No Mistakes,0.0393,0.643,123040,0.646,0.0,0.109,-2.442,0.0629,80.174,0.35,0,10,4
1Tnw0ItH1Macok8gblnPPd,non-hit,Drake,Is There More,0.727,0.698,226907,0.547,0.0,0.159,-7.607,0.315,83.801,0.548,1,1,4
05r1GGg1Rhs0RcUg27C82a,non-hit,Lil Wayne Featuring Reginae Carter,Famous,0.0301,0.624,242050,0.568,0.0,0.25,-5.664,0.143,149.857,0.115,1,9,4
4A7EkKijzA4ryEoCRWJzdG,non-hit,Lady Gaga,I'll Never Love Again,0.763,0.451,281067,0.34,2.49e-06,0.135,-7.466,0.031,110.502,0.221,1,7,4
2pcXHC2NXIByMRsgBKp66o,non-hit,U2,Get On Your Boots,6.08e-05,0.557,205147,0.746,0.00546,0.188,-6.171,0.0337,149.035,0.601,1,0,4
0yIywEquxORnu1dR0WYsdN,non-hit,Justin Bieber,Love Me,0.00939,0.729,191573,0.868,0.0,0.283,-3.319,0.0609,124.957,0.632,1,3,4
3XyMPyuWwHcGMvXeJY6Qt0,hit,Alicia Keys Featuring Nicki Minaj,Girl On Fire,0.0876,0.554,270720,0.808,0.00402,0.147,-5.943,0.305,92.586,0.337,1,9,4
4KW1lqgSr8TKrvBII0Brf8,non-hit,Kanye West,Father Stretch My Hands Pt. 1,0.118,0.724,135920,0.573,0.0,0.538,-4.113,0.0549,113.088,0.438,1,7,4
2FY7b99s15jUprqC0M5NCT,hit,Imagine Dragons,Natural,0.217,0.704,189467,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22,1,2,4
4qikXelSRKvoCqFcHLB2H2,hit,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy,0.0679,0.563,329320,0.496,5.61e-05,0.173,-9.381,0.405,140.001,0.424,0,6,4
5e574bhjycX1eH2l4Auage,non-hit,Drake Featuring Future,Grammys,0.00163,0.676,220427,0.432,3.93e-06,0.0799,-9.51,0.502,145.869,0.12,1,1,4
7p2ewixAShLpjDZrnzZK7c,non-hit,Cardi B,Get Up 10,0.0977,0.806,231453,0.57,0.0,0.105,-6.927,0.246,93.015,0.454,1,1,4
0Fpen1PTuEnCmOJtUU9Iud,non-hit,Lil Uzi Vert,New Patek,0.0367,0.85,343099,0.785,0.0,0.155,-4.963,0.345,145.063,0.718,0,8,4
4fINc8dnfcz7AdhFYVA4i7,non-hit,Jason Derulo,It Girl,0.0165,0.668,192200,0.718,0.0,0.104,-4.736,0.0605,91.993,0.345,0,1,4
7wdzLe2Gsx1RGqbvYZHASz,non-hit,Kendrick Lamar,i,0.0208,0.755,231933,0.884,2.97e-06,0.248,-5.296,0.0638,121.927,0.897,0,10,4
3KwwE4sgCzMaKWq6QBebmX,hit,Meghan Trainor,Me Too,0.0962,0.934,181240,0.694,1.2e-06,0.478,-5.849,0.101,123.829,0.835,0,11,4
0evt4UZbdhnHtcAnxkm6A1,non-hit,Eminem,Normal,0.261,0.907,222477,0.64,0.0,0.0785,-6.542,0.354,120.995,0.803,1,6,4
2yXyz4NLTZx9CLdXfLTp5E,non-hit,Breaking Benjamin,I Will Not Bow,0.000165,0.533,216733,0.955,1.36e-05,0.38,-3.708,0.0653,107.984,0.55,1,8,4
2VkD1v3tYy51yHdalZzEgJ,non-hit,Chamillionaire,Good Morning,0.0541,0.701,212520,0.822,0.0,0.157,-4.181,0.0738,88.025,0.392,1,5,4
6IwjYtPMOebrz61UEayrrS,non-hit,Kenny Chesney & Tim McGraw,Feel Like A Rock Star,0.00318,0.475,208240,0.896,0.0,0.29,-4.749,0.035,169.999,0.868,1,6,4
6TzJLISIitIzn1WtjDY0Op,non-hit,Panic! At The Disco,Hallelujah,0.011,0.578,180627,0.886,0.0,0.143,-4.348,0.0633,80.008,0.615,1,11,4
3Vn9oCZbdI1EMO7jxdz2Rc,non-hit,David Bowie,Lazarus,0.0466,0.66,382387,0.695,0.145,0.0854,-6.896,0.029,129.972,0.506,0,9,4
6CfrYuD3YRDYdYvH9jNtXY,non-hit,Drake Featuring Giggs,No Long Talk,0.0671,0.913,149569,0.608,0.0,0.533,-6.839,0.234,97.063,0.578,0,10,4
25leEEaz1gIpp7o21Fqyjo,non-hit,Gene Autry,Here Comes Santa Claus (Down Santa Claus Lane),0.799,0.834,150267,0.372,0.0,0.275,-11.99,0.0358,96.628,0.976,1,1,4
4OjuzM3rTWp3q60mEldNSF,hit,iLoveMemphis,Hit The Quan,0.000235,0.741,181081,0.488,0.0,0.0488,-8.253,0.362,160.018,0.625,1,8,4
6PJ8FF6UR8FZXfEvpHkIVN,non-hit,Ed Sheeran,How Would You Feel (Paean),0.424,0.617,280533,0.439,0.0,0.127,-5.63,0.0269,139.979,0.242,1,9,4
6BJbOXDlgVAXSaq6wYFYT2,non-hit,Travis Scott,NC-17,0.0678,0.804,156886,0.763,0.0,0.368,-5.48,0.0519,136.052,0.0585,1,2,4
2uFaJJtFpPDc5Pa95XzTvg,non-hit,Dean Martin,"Let It Snow, Let It Snow, Let It Snow",0.912,0.452,117147,0.24,2.45e-06,0.175,-14.014,0.0351,134.005,0.701,1,1,4
36ux3YuUsGTWPT8fXclS45,hit,Katy Perry Featuring Kanye West,E.T.,0.0181,0.62,229573,0.869,0.0,0.369,-5.252,0.175,151.684,0.76,1,1,4
6QoxM9xgqazNPGF026CjpS,non-hit,Nelly,Hey Porsche,0.151,0.729,209147,0.793,0.0,0.651,-4.716,0.0293,115.988,0.945,1,9,4
7K5dzhGda2vRTaAWYI3hrb,hit,P!nk,Just Like Fire,0.0114,0.632,215414,0.701,0.0,0.108,-5.921,0.146,162.958,0.497,1,7,4
06FCvd7rrRcF3DdvWH5Isp,non-hit,Kendrick Lamar,Lust.,0.193,0.678,307880,0.562,0.0,0.104,-9.197,0.508,94.241,0.566,0,3,4
2WP8G2pdddDmnh1xbfKBOI,non-hit,Drake,Finesse,0.133,0.807,182080,0.32,0.000328,0.101,-8.152,0.0582,94.99,0.298,0,0,4
2pXpURmn6zC5ZYDMms6fwa,non-hit,Perry Como & The Fontane Sisters,It's Beginning To Look A Lot Like Christmas,0.76,0.725,155933,0.276,0.0,0.116,-12.25,0.0599,112.89,0.717,1,7,4
2sdarYql1R0GAdFsdb4LDM,non-hit,Usher Featuring Nicki Minaj,Lil Freak,0.000879,0.834,234253,0.628,0.000192,0.292,-6.616,0.0626,139.958,0.766,1,7,4
7BqBn9nzAq8spo5e7cZ0dJ,hit,Bruno Mars,Just The Way You Are,0.0151,0.637,220733,0.843,0.0,0.0876,-5.413,0.0432,109.012,0.434,1,5,4
5fyIGoaaKelzdyW8ELhYJZ,non-hit,Nicki Minaj Featuring Beyonce,Feeling Myself,0.437,0.564,237840,0.703,0.00927,0.358,-5.459,0.269,139.045,0.477,1,2,4
0PT7nlpo11hYYyfnBgtilT,hit,T-Wayne,Nasty Freestyle,0.0577,0.779,142212,0.472,0.0,0.114,-7.116,0.218,135.051,0.412,1,11,4
45Egmo7icyopuzJN0oMEdk,hit,Khalid & Normani,Love Lies,0.0956,0.708,201707,0.648,0.0,0.134,-5.626,0.0449,143.955,0.338,1,6,4
4EAV2cKiqKP5UPZmY6dejk,non-hit,Logic & Marshmello,Everyday,0.0425,0.667,204747,0.741,0.0,0.0761,-4.099,0.0378,149.908,0.422,1,1,4
6QdnKD1zwEgyOWtkrdzlOF,non-hit,The Weeknd Featuring Gesaffelstein,Hurt You,0.263,0.476,230027,0.718,0.00261,0.109,-7.227,0.149,183.932,0.361,0,5,4
7MlEmf2a7vrvXJ1v0AHFoe,non-hit,Charice,Note To God,0.519,0.52,238027,0.586,1.03e-06,0.0783,-5.383,0.0384,120.119,0.0637,1,9,4
1DDsYldutVWnRrRbZc5X5B,non-hit,Lil Wayne Featuring Nicki Minaj,Knockout,0.00263,0.488,249307,0.821,0.000514,0.287,-3.729,0.0482,159.992,0.354,1,7,4
6KBYk8OFtod7brGuZ3Y67q,hit,Maroon 5,Misery,0.000315,0.704,216200,0.81,0.0,0.216,-4.874,0.0425,102.98,0.726,0,4,4
0oPdaY4dXtc3ZsaG17V972,non-hit,Jose Feliciano,Feliz Navidad,0.552,0.512,182067,0.831,0.0,0.336,-9.004,0.0383,148.82,0.963,1,2,4
7MtVPRGtZl6rPjMfLoI3Lh,non-hit,Lana Del Rey,Love,0.892,0.532,218288,0.452,0.00113,0.127,-10.654,0.043,129.895,0.203,0,9,4
1j4kHkkpqZRBwE0A4CN4Yv,non-hit,Zayn Featuring Sia,Dusk Till Dawn,0.101,0.258,239000,0.437,1.27e-06,0.106,-6.593,0.039,180.043,0.0967,0,11,4
03tqyYWC9Um2ZqU0ZN849H,hit,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,0.00544,0.76,263773,0.595,0.0,0.241,-6.366,0.0391,131.497,0.361,1,1,4
2zSxo9FebD1H3kk7bTxNzA,non-hit,Adam Levine & Javier Colon,Man In The Mirror,0.236,0.497,202400,0.797,2.86e-06,0.143,-3.619,0.0392,202.09,0.397,1,7,4
6j9iyrrmqWlQZ5SD1hSTaq,hit,2 Chainz Featuring Drake,No Lie,0.0172,0.634,237827,0.665,0.0,0.365,-5.984,0.176,131.108,0.611,0,6,4
1iLv1ieT9BZ3qsti9yTCnG,non-hit,Romeo Santos Featuring Drake,Odio,0.574,0.802,225000,0.725,0.0,0.0821,-5.965,0.0676,128.04,0.598,0,0,4
2PLo8T3kGE9URFvBy3tUdt,non-hit,Maroon 5,It Was Always You,0.082,0.613,239920,0.765,1.25e-06,0.092,-6.582,0.0441,103.951,0.299,1,11,4
2l8w0zZVn4AZNuzrht7MRT,hit,Ellie Goulding,Love Me Like You Do,0.247,0.262,252534,0.606,0.0,0.125,-6.646,0.0484,189.857,0.275,1,8,4
7y6c07pgjZvtHI9kuMVqk1,non-hit,Drake Featuring Jorja Smith & Black Coffee,Get It Together,0.0945,0.781,250337,0.721,0.391,0.104,-9.133,0.0514,123.011,0.849,0,5,4
4lFfMRH0YH4pW5gczTDbNC,non-hit,Queen Naija,Medicine,0.24,0.741,219136,0.37,0.0,0.118,-8.437,0.324,116.06,0.13,0,8,4
3zJw3rugfpVrmBeDDnUYzy,non-hit,John & Yoko/The Plastic Ono Band With The Harlem Community Choir,Happy Xmas (War Is Over),0.319,0.328,213880,0.607,0.0,0.765,-11.076,0.0315,146.539,0.395,1,2,3
3bMNprrp2JDKZsGbiXpsJl,hit,Ludacris Featuring Nicki Minaj,My Chick Bad,0.172,0.624,216933,0.723,0.0,0.483,-6.782,0.378,84.789,0.757,1,1,4
4GkkxswcdEt1tkSyiRzgnC,non-hit,Future,Draco,0.000668,0.804,225135,0.456,0.0,0.31,-7.44,0.0468,130.014,0.165,1,8,4
7fCNUWi6uflDTQ08srxMZk,non-hit,Meghan Trainor,No Excuses,0.0224,0.827,152862,0.658,0.0,0.0417,-3.846,0.0517,115.016,0.523,1,6,4
6onwlDmIVKE8bBgyBRSuS0,non-hit,J. Cole Featuring kiLL edward,Friends,0.102,0.716,257646,0.652,0.0,0.11,-7.909,0.398,109.295,0.494,0,6,5
0HZGw30pIUh5drpM20skC2,non-hit,Brooke White,Hold Up My Heart,0.411,0.314,229227,0.641,0.0,0.106,-4.078,0.0387,177.211,0.409,1,2,4
2RQAG0wQt35UzAPEyVJFWN,non-hit,Beyonce,Love Drought,0.0209,0.455,237440,0.535,0.64,0.126,-10.602,0.0426,157.01,0.216,0,9,4
2hl6q70unbviGo3g1R7uFx,non-hit,Luis Fonsi & Demi Lovato,Echame La Culpa,0.0376,0.733,173720,0.892,0.0,0.137,-3.641,0.0417,95.989,0.675,1,0,4
0Px86mRlxdB3YqpK6KXWlr,non-hit,J. Cole,Once An Addict (Interlude),0.626,0.548,197822,0.472,0.0,0.119,-8.343,0.477,82.36,0.138,1,8,4
3aUFrxO1B8EW63QchEl3wX,non-hit,KIDS SEE GHOSTS,Feel The Love,0.126,0.58,165053,0.469,7.32e-05,0.099,-5.946,0.104,110.573,0.369,0,0,4
4jvjzW7Hm0yK4LvvE0Paz9,non-hit,Lil Peep & XXXTENTACION,Falling Down,0.0175,0.669,196400,0.574,0.00294,0.146,-6.442,0.0286,120.013,0.273,0,4,4
04MLEeAMuV9IlHEsD8vF6A,non-hit,French Montana Featuring Drake,No Stylist,0.0215,0.765,192172,0.704,0.0,0.227,-4.589,0.127,147.055,0.498,0,5,4
0AI0VW1BPoOel5Gtyo11wO,non-hit,Justin Timberlake & Matt Morris Featuring Charlie Sexton,Hallelujah,0.812,0.372,256575,0.285,0.0,0.107,-10.799,0.0291,126.498,0.115,1,2,3
3dhjNA0jGA8vHBQ1VdD6vV,hit,The Weeknd Featuring Daft Punk,I Feel It Coming,0.426,0.773,269187,0.819,0.0,0.0679,-5.946,0.118,92.99,0.585,0,0,4
5hslUAKq9I9CG2bAulFkHN,non-hit,Andy Williams,It's The Most Wonderful Time Of The Year,0.766,0.24,151933,0.598,0.0,0.117,-8.435,0.037,202.082,0.776,1,7,3
2jTujnt0y344ai1rNOywgr,non-hit,Drake Featuring Giggs,KMT,0.0189,0.875,162638,0.6,0.0143,0.132,-6.818,0.0435,119.987,0.0906,1,1,4
1rlIrbWboTRGeKfHhgbJRZ,non-hit,Quavo Featuring Drake,Flip The Switch,0.129,0.853,156195,0.637,0.0,0.267,-5.924,0.331,86.048,0.496,0,3,4
7uqcLJFlSYjVPLUz1vPxkY,non-hit,XXXTENTACION,Guardian Angel,0.795,0.712,108035,0.374,0.0,0.187,-10.215,0.511,133.952,0.779,0,0,4
1U8Ho1nOzKXYDvfigOuHG4,non-hit,Dr. Dre Featuring Snoop Dogg & Akon,Kush,0.000622,0.444,235120,0.866,4.72e-05,0.105,-6.217,0.111,94.968,0.375,1,7,4
79XrkTOfV1AqySNjVlygpW,non-hit,Drake,Energy,0.38,0.748,181933,0.571,0.0,0.534,-7.916,0.478,172.105,0.553,1,11,4
0VgkVdmE4gld66l8iyGjgx,hit,Future,Mask Off,0.0102,0.833,204600,0.434,0.0219,0.165,-8.795,0.431,150.062,0.281,1,2,4
13e6f8t7RKXuxZ0JdaaJRG,non-hit,Drake,Jorja Interlude,0.762,0.735,107673,0.373,0.00202,0.288,-10.478,0.104,123.081,0.237,1,11,4
0ileL1L3Vtpf5VZ5RQZ94m,non-hit,Lin-Manuel Miranda & Ben Platt,Found / Tonight,0.801,0.349,179242,0.307,0.0,0.0968,-7.197,0.0402,80.964,0.447,1,10,4
5OiLJ8tjUPFiPX2gVM8fxJ,hit,The Black Eyed Peas,Imma Be,0.179,0.597,257560,0.517,0.0,0.307,-6.963,0.365,92.035,0.412,1,0,4
